,artist,track_title,year,lyric,total_week,peak
16075,Katy Perry,The One That Got Away,2011,I was June and you were my Johnny Cash,6,10
16076,Katy Perry,The One That Got Away,2011,"Never one, without the other, we made a pact",6,10
16077,Katy Perry,The One That Got Away,2011,"Sometimes when I miss you, I put those records on, whoa",6,10
16078,Katy Perry,The One That Got Away,2011,Someone said you had your tattoo removed,6,10
16079,Katy Perry,The One That Got Away,2011,Saw you downtown singing the blues,6,10
16080,Katy Perry,The One That Got Away,2011,"It's time to face the music, I'm no longer your muse",6,10
16081,Katy Perry,The One That Got Away,2011,But in another life I would be your girl,6,10
16082,Katy Perry,The One That Got Away,2011,"We'd keep all our promises, be us against the world",6,10
16083,Katy Perry,The One That Got Away,2011,"In another life, I would make you stay",6,10
16084,Katy Perry,The One That Got Away,2011,"So I don't have to say you were the one that got away, the one that got away",6,10
16085,Katy Perry,The One That Got Away,2011,"The one, the one, the one",6,10
16086,Katy Perry,The One That Got Away,2011,The one that got away,6,10
16087,Katy Perry,The One That Got Away,2011,"All this money can't buy me a time machine, no",6,10
16088,Katy Perry,The One That Got Away,2011,"Can't replace you with a million rings, no",6,10
16089,Katy Perry,The One That Got Away,2011,"I should've told you what you meant to me, whoa",6,10
16090,Katy Perry,The One That Got Away,2011,'Cause now I pay the price,6,10
16091,Katy Perry,The One That Got Away,2011,In another life I would be your girl,6,10
16092,Katy Perry,The One That Got Away,2011,"We'd keep all our promises, be us against the world",6,10
16093,Katy Perry,The One That Got Away,2011,"In another life, I would make you stay",6,10
16094,Katy Perry,The One That Got Away,2011,"So I don't have to say you were the one that got away, the one that got away",6,10
16095,Katy Perry,The One That Got Away,2011,The one (the one),6,10
16096,Katy Perry,The One That Got Away,2011,The one (the one),6,10
16097,Katy Perry,The One That Got Away,2011,The one (the one),6,10
16098,Katy Perry,The One That Got Away,2011,In another life I would make you stay,6,10
16099,Katy Perry,The One That Got Away,2011,So I don't have to say you were the one that got away,6,10
16100,Katy Perry,The One That Got Away,2011,The one that got away,6,10
16101,Adele,Set Fire To The Rain,2012,"I let it fall, my heart",17,7
16102,Adele,Set Fire To The Rain,2012,"And as it fell, you rose to claim it",17,7
16103,Adele,Set Fire To The Rain,2012,"It was dark, and I was over",17,7
16104,Adele,Set Fire To The Rain,2012,Until you kissed my lips and you saved me,17,7
16105,Adele,Set Fire To The Rain,2012,"My hands, they were strong",17,7
16106,Adele,Set Fire To The Rain,2012,But my knees were far too weak,17,7
16107,Adele,Set Fire To The Rain,2012,To stand in your arms,17,7
16108,Adele,Set Fire To The Rain,2012,Without falling to your feet,17,7
16109,Adele,Set Fire To The Rain,2012,"But there's a side to you that I never knew, never knew",17,7
16110,Adele,Set Fire To The Rain,2012,"All the things you'd say, they were never true, never true",17,7
16111,Adele,Set Fire To The Rain,2012,"And the games you'd play, you would always win, always win",17,7
16112,Adele,Set Fire To The Rain,2012,But I set fire to the rain,17,7
16113,Adele,Set Fire To The Rain,2012,Watched it pour as I touched your face,17,7
16114,Adele,Set Fire To The Rain,2012,Let it burn while I cried,17,7
16115,Adele,Set Fire To The Rain,2012,"'Cause I heard it screaming out your name, your name",17,7
16116,Adele,Set Fire To The Rain,2012,When I lay with you,17,7
16117,Adele,Set Fire To The Rain,2012,"I could stay there, close my eyes",17,7
16118,Adele,Set Fire To The Rain,2012,"Feel you here, forever",17,7
16119,Adele,Set Fire To The Rain,2012,"You and me together, nothing is better",17,7
16120,Adele,Set Fire To The Rain,2012,"'Cause there's a side to you that I never knew, never knew",17,7
16121,Adele,Set Fire To The Rain,2012,"All the things you'd say, they were never true, never true",17,7
16122,Adele,Set Fire To The Rain,2012,"And the games you'd play, you would always win, always win",17,7
16123,Adele,Set Fire To The Rain,2012,But I set fire to the rain,17,7
16124,Adele,Set Fire To The Rain,2012,Watched it pour as I touched your face,17,7
16125,Adele,Set Fire To The Rain,2012,Let it burn while I cried,17,7
16126,Adele,Set Fire To The Rain,2012,"'Cause I heard it screaming out your name, your name",17,7
16127,Adele,Set Fire To The Rain,2012,I set fire to the rain,17,7
16128,Adele,Set Fire To The Rain,2012,And I threw us into the flames,17,7
16129,Adele,Set Fire To The Rain,2012,"When we fell, something died",17,7
16130,Adele,Set Fire To The Rain,2012,"'Cause I knew that that was the last time, the last time",17,7
16131,Adele,Set Fire To The Rain,2012,Sometimes I wake up by the door,17,7
16132,Adele,Set Fire To The Rain,2012,That heart you caught must be waiting for you,17,7
16133,Adele,Set Fire To The Rain,2012,Even now when we're already over,17,7
16134,Adele,Set Fire To The Rain,2012,I can't help myself from looking for you,17,7
16135,Adele,Set Fire To The Rain,2012,I set fire to the rain,17,7
16136,Adele,Set Fire To The Rain,2012,Watched it pour as I touched your face,17,7
16137,Adele,Set Fire To The Rain,2012,Let it burn while I cried,17,7
16138,Adele,Set Fire To The Rain,2012,"'Cause I heard it screaming out your name, your name",17,7
16139,Adele,Set Fire To The Rain,2012,I set fire to the rain,17,7
16140,Adele,Set Fire To The Rain,2012,And I threw us into the flames,17,7
16141,Adele,Set Fire To The Rain,2012,"When we fell, something died",17,7
16142,Adele,Set Fire To The Rain,2012,"'Cause I knew that that was the last time, the last time",17,7
16143,Adele,Set Fire To The Rain,2012,"Burn, oh",17,7
16144,Adele,Set Fire To The Rain,2012,"Oh, no",17,7
16145,Adele,Set Fire To The Rain,2012,"Let it burn, oh",17,7
16146,Adele,Set Fire To The Rain,2012,Let it burn,17,7
16147,Adele,Set Fire To The Rain,2012,Let it burn,17,7
16148,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16149,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16150,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16151,Tyga,Rack City,2012,Mustard on the beat,8,8
16152,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16153,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16154,Tyga,Rack City,2012,"Ten-ten-ten, twenties on ya titties, bitch",8,8
16155,Tyga,Rack City,2012,"100 deep V.I.P., no guest list",8,8
16156,Tyga,Rack City,2012,T-Raw you don't know who you fucking wit',8,8
16157,Tyga,Rack City,2012,Got my other bitch fucking wit' my other bitch,8,8
16158,Tyga,Rack City,2012,Fucking all night nigga we ain't celibate,8,8
16159,Tyga,Rack City,2012,Make it sound too dope I ain't selling it,8,8
16160,Tyga,Rack City,2012,Bar fresher than a motherfucking peppermint,8,8
16161,Tyga,Rack City,2012,Gold leather man last king killing shit,8,8
16162,Tyga,Rack City,2012,Young money young money yeah we getting rich,8,8
16163,Tyga,Rack City,2012,Get ya grandmom off my dick (ha ha),8,8
16164,Tyga,Rack City,2012,Girl you know what it is,8,8
16165,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16166,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16167,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16168,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16169,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16170,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16171,Tyga,Rack City,2012,"Ten-ten-ten, twenties, and them fifties, bitch",8,8
16172,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16173,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16174,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16175,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16176,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16177,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16178,Tyga,Rack City,2012,"Ten-ten-ten, twenties, and them fifties bitch",8,8
16179,Tyga,Rack City,2012,I'm a motherfucking star (star),8,8
16180,Tyga,Rack City,2012,Look at the paint on the car (car),8,8
16181,Tyga,Rack City,2012,Too much rim make the ride too hard,8,8
16182,Tyga,Rack City,2012,"Tell that bitch hop out, walk the boulevard",8,8
16183,Tyga,Rack City,2012,I need my money pronto,8,8
16184,Tyga,Rack City,2012,Get it in the morning like Alonzo,8,8
16185,Tyga,Rack City,2012,Green got cheese like a nacho,8,8
16186,Tyga,Rack City,2012,If you ain't got no ass bitch wear a poncho,8,8
16187,Tyga,Rack City,2012,Head hancho got my seat back,8,8
16188,Tyga,Rack City,2012,Nigga staring at me don't get bapped,8,8
16189,Tyga,Rack City,2012,Got my shirt off the club too packed,8,8
16190,Tyga,Rack City,2012,It's too turned going up like gas,8,8
16191,Tyga,Rack City,2012,Goddamn pulled out my rags,8,8
16192,Tyga,Rack City,2012,Mike-Mike Jackson nigga I'm back,8,8
16193,Tyga,Rack City,2012,T-t-t-tatted up on my back,8,8
16194,Tyga,Rack City,2012,All the hoes love me you know what it is,8,8
16195,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16196,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16197,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16198,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16199,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16200,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16201,Tyga,Rack City,2012,"Ten-ten-ten, twenties, and them fifties bitch",8,8
16202,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16203,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16204,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16205,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16206,Tyga,Rack City,2012,"Rack City, bitch ",8,8
16207,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16208,Tyga,Rack City,2012,"Ten-ten-ten, twenties, and them fifties bitch",8,8
16209,Tyga,Rack City,2012,Throwing hunnids-hunnids,8,8
16210,Tyga,Rack City,2012,Hunnids-hunnids,8,8
16211,Tyga,Rack City,2012,Throwing hunnids-hunnids,8,8
16212,Tyga,Rack City,2012,"Rack-Rack City, bitch ",8,8
16213,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16214,Tyga,Rack City,2012,Hunnids-hunnids,8,8
16215,Tyga,Rack City,2012,Throwing hunndids-hunnids.,8,8
16216,Tyga,Rack City,2012,"Rack-Rack City, bitch ",8,8
16217,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16218,Tyga,Rack City,2012,Throwing hunnids-hunnids,8,8
16219,Tyga,Rack City,2012,Hunnids-hunnids,8,8
16220,Tyga,Rack City,2012,Throwing hunnids-hunnids,8,8
16221,Tyga,Rack City,2012,"Rack-Rack City, bitch ",8,8
16222,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16223,Tyga,Rack City,2012,Hunnids-hunnids,8,8
16224,Tyga,Rack City,2012,Throwing hunndids-hunnids.,8,8
16225,Tyga,Rack City,2012,"Rack-Rack City, bitch ",8,8
16226,Tyga,Rack City,2012,"Rack-Rack City, bitch",8,8
16227,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Doctor, doctor, need you bad, call me, babe",7,10
16228,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Doctor, doctor, where you at? Give me something",7,10
16229,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I need your love, I need your love, I need your loving",7,10
16230,David Guetta Featuring Nicki Minaj,Turn Me On,2012,You got that kind of medicine that keeps me coming,7,10
16231,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"My body needs a hero, come and save me",7,10
16232,David Guetta Featuring Nicki Minaj,Turn Me On,2012,Something tells me you'll know how to save me,7,10
16233,David Guetta Featuring Nicki Minaj,Turn Me On,2012,I've been feeling real low,7,10
16234,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Oh, I need you to come and rescue me",7,10
16235,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Make me come alive, come on and turn me on",7,10
16236,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Touch me, save my life, come on and turn me on",7,10
16237,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I'm too young to die, come on and turn me on",7,10
16238,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Turn me on, turn me on, turn me on, turn me on",7,10
16239,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Make me come alive, come on and turn me on",7,10
16240,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Touch me, save my life, come on and turn me on",7,10
16241,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I'm too young to die, come on and turn me on",7,10
16242,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Turn me on, turn me on, turn me on, turn me on",7,10
16243,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Boy, I'm aching, make it right",7,10
16244,David Guetta Featuring Nicki Minaj,Turn Me On,2012,My temperature is super high,7,10
16245,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"If I scream, if I cry",7,10
16246,David Guetta Featuring Nicki Minaj,Turn Me On,2012,It's only 'cause I feel alive,7,10
16247,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"My body needs a hero, come and save me",7,10
16248,David Guetta Featuring Nicki Minaj,Turn Me On,2012,Something tells me you'll know how to save me,7,10
16249,David Guetta Featuring Nicki Minaj,Turn Me On,2012,I've been feeling real low,7,10
16250,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Oh, I need you to come and rescue me",7,10
16251,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Make me come alive, come on and turn me on",7,10
16252,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Touch me, save my life, come on and turn me on",7,10
16253,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I'm too young to die, come on and turn me on",7,10
16254,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Turn me on, turn me on, turn me on, turn me on",7,10
16255,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Make me come alive, come on and turn me on",7,10
16256,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Touch me, save my life, come on and turn me on",7,10
16257,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I'm too young to die, come on and turn me on",7,10
16258,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Turn me on, turn me on, turn me on, turn me on",7,10
16259,David Guetta Featuring Nicki Minaj,Turn Me On,2012,You've got my life in the palm of your hands,7,10
16260,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Come and save me now, I know you can",7,10
16261,David Guetta Featuring Nicki Minaj,Turn Me On,2012,Don't let me die young,7,10
16262,David Guetta Featuring Nicki Minaj,Turn Me On,2012,I just want you to father my young,7,10
16263,David Guetta Featuring Nicki Minaj,Turn Me On,2012,I just want you to be my doctor,7,10
16264,David Guetta Featuring Nicki Minaj,Turn Me On,2012,We can get it cracking chiropractor,7,10
16265,David Guetta Featuring Nicki Minaj,Turn Me On,2012,I know you can save me and make me feel alive,7,10
16266,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Make me come alive, come on and turn me on",7,10
16267,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Touch me, save my life, come on and turn me on",7,10
16268,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"I'm too young to die, come on and turn me on",7,10
16269,David Guetta Featuring Nicki Minaj,Turn Me On,2012,"Turn me on, turn me on, turn me on, turn me on",7,10
16270,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You know the bed feels warmer,5,8
16271,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Sleepin' here alone,5,8
16272,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You know I dream in color,5,8
16273,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,And do the things I want,5,8
16274,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You think you got the best of me,5,8
16275,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Think you've had the last laugh,5,8
16276,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Bet you think that everything good is gone,5,8
16277,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Think you left me broken down,5,8
16278,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Think that I'd come running back,5,8
16279,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Baby you don't know me, 'cause you're dead wrong",5,8
16280,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16281,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16282,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16283,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes a fighter,5,8
16284,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Footsteps even lighter,5,8
16285,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm over 'cause you're gone,5,8
16286,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"What doesn't kill you makes you stronger, stronger",5,8
16287,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Just me, myself and I",5,8
16288,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16289,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16290,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16291,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You heard that I was starting over,5,8
16292,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,With someone new,5,8
16293,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,They told you I was moving on,5,8
16294,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Over you,5,8
16295,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You didn't think that I'd come back,5,8
16296,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,I'd come back swingin',5,8
16297,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You try to break me,5,8
16298,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,But you see,5,8
16299,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16300,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16301,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16302,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes a fighter,5,8
16303,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Footsteps even lighter,5,8
16304,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm over 'cause you're gone,5,8
16305,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"What doesn't kill you makes you stronger, stronger",5,8
16306,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Just me, myself and I",5,8
16307,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16308,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16309,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16310,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Thanks to you, I got a new thing started",5,8
16311,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Thanks to you, I'm not the brokenhearted",5,8
16312,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Thanks to you, I'm finally thinkin' 'bout me",5,8
16313,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,You know in the end the day you left was just my beginning,5,8
16314,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,In the end,5,8
16315,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16316,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16317,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16318,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes a fighter,5,8
16319,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Footsteps even lighter,5,8
16320,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm over 'cause you're gone,5,8
16321,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"What doesn't kill you makes you stronger, stronger",5,8
16322,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Just me, myself and I",5,8
16323,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16324,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16325,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16326,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"What doesn't kill you makes you stronger, stronger",5,8
16327,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,"Just me, myself and I",5,8
16328,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,What doesn't kill you makes you stronger,5,8
16329,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Stand a little taller,5,8
16330,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,Doesn't mean I'm lonely when I'm alone,5,8
16331,Kelly Clarkson,Stronger (What Doesn't Kill You),2012,When I'm alone,5,8
16332,Jessie J,Domino,2012,I'm feeling sexy and free,15,10
16333,Jessie J,Domino,2012,Like glitter's raining on me,15,10
16334,Jessie J,Domino,2012,You're like a shot of pure gold,15,10
16335,Jessie J,Domino,2012,I think I'm 'bout to explode,15,10
16336,Jessie J,Domino,2012,I can taste the tension like a cloud of smoke in the air,15,10
16337,Jessie J,Domino,2012,"Now I'm breathing like I'm running, 'cause you're taking me there",15,10
16338,Jessie J,Domino,2012,Don't you know... you spin me out of control?,15,10
16339,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16340,Jessie J,Domino,2012,We can do this all night,15,10
16341,Jessie J,Domino,2012,"Damn, this love is skin tight",15,10
16342,Jessie J,Domino,2012,"Baby, come on!",15,10
16343,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16344,Jessie J,Domino,2012,Booming like a bass drum,15,10
16345,Jessie J,Domino,2012,Sparking up a rhythm,15,10
16346,Jessie J,Domino,2012,"Baby, come on!",15,10
16347,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16348,Jessie J,Domino,2012,Rock my world until the sunlight,15,10
16349,Jessie J,Domino,2012,Make this dream the best I've ever known,15,10
16350,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16351,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16352,Jessie J,Domino,2012,Every second is a highlight,15,10
16353,Jessie J,Domino,2012,"When we touch, don't ever let me go",15,10
16354,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16355,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16356,Jessie J,Domino,2012,You got me losing my mind,15,10
16357,Jessie J,Domino,2012,My heart beats out of time,15,10
16358,Jessie J,Domino,2012,I'm seeing Hollywood stars,15,10
16359,Jessie J,Domino,2012,You strum me like a guitar,15,10
16360,Jessie J,Domino,2012,I can taste the tension like a cloud of smoke in the air,15,10
16361,Jessie J,Domino,2012,"Now I'm breathing like I'm running, 'cause you're taking me there",15,10
16362,Jessie J,Domino,2012,Don't you know... you spin me out of control?,15,10
16363,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16364,Jessie J,Domino,2012,We can do this all night,15,10
16365,Jessie J,Domino,2012,"Damn, this love is skin tight",15,10
16366,Jessie J,Domino,2012,"Baby, come on!",15,10
16367,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16368,Jessie J,Domino,2012,Booming like a bass drum,15,10
16369,Jessie J,Domino,2012,Sparking up a rhythm,15,10
16370,Jessie J,Domino,2012,"Baby, come on!",15,10
16371,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16372,Jessie J,Domino,2012,Rock my world until the sunlight,15,10
16373,Jessie J,Domino,2012,Make this dream the best I've ever known,15,10
16374,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16375,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16376,Jessie J,Domino,2012,Every second is a highlight,15,10
16377,Jessie J,Domino,2012,"When we touch, don't ever let me go",15,10
16378,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16379,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16380,Jessie J,Domino,2012,"Ooh baby, baby, got me feeling so right",15,10
16381,Jessie J,Domino,2012,"Ooh baby, baby, dancing in the moonlight",15,10
16382,Jessie J,Domino,2012,"Ooh baby, baby, got me feeling so right",15,10
16383,Jessie J,Domino,2012,"Ooh baby, baby, dancing in the moonlight",15,10
16384,Jessie J,Domino,2012,"Ooh baby, baby, got me feeling so right",15,10
16385,Jessie J,Domino,2012,"Ooh baby, baby, dancing in the moonlight",15,10
16386,Jessie J,Domino,2012,"Ooh baby, baby, got me feeling so right",15,10
16387,Jessie J,Domino,2012,"Ooh baby, baby",15,10
16388,Jessie J,Domino,2012,Ooh ooh ooh ooh,15,10
16389,Jessie J,Domino,2012,Rock my world until the sunlight,15,10
16390,Jessie J,Domino,2012,Make this dream the best I've ever known,15,10
16391,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16392,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16393,Jessie J,Domino,2012,Every second is a highlight,15,10
16394,Jessie J,Domino,2012,"When we touch, don't ever let me go",15,10
16395,Jessie J,Domino,2012,Dirty dancing in the moonlight,15,10
16396,Jessie J,Domino,2012,Take me down like I'm a domino,15,10
16397,fun. Featuring Janelle Monae,We Are Young,2012,"Give me a second I, I need to get my story straight",8,3
16398,fun. Featuring Janelle Monae,We Are Young,2012,My friends are in the bathroom getting higher than the Empire State,8,3
16399,fun. Featuring Janelle Monae,We Are Young,2012,"My lover, she is waiting for me just across the bar",8,3
16400,fun. Featuring Janelle Monae,We Are Young,2012,My seat's been taken by some sunglasses asking 'bout a scar,8,3
16401,fun. Featuring Janelle Monae,We Are Young,2012,And I know I gave it to you months ago,8,3
16402,fun. Featuring Janelle Monae,We Are Young,2012,I know you're trying to forget,8,3
16403,fun. Featuring Janelle Monae,We Are Young,2012,But between the drinks and subtle things,8,3
16404,fun. Featuring Janelle Monae,We Are Young,2012,"The holes in my apologies, you know",8,3
16405,fun. Featuring Janelle Monae,We Are Young,2012,I'm tryin' hard to take it back,8,3
16406,fun. Featuring Janelle Monae,We Are Young,2012,So if by the time the bar closes,8,3
16407,fun. Featuring Janelle Monae,We Are Young,2012,And you feel like falling down,8,3
16408,fun. Featuring Janelle Monae,We Are Young,2012,I'll carry you home,8,3
16409,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16410,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
16411,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16412,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16413,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
16414,fun. Featuring Janelle Monae,We Are Young,2012,We can burn brighter than the sun,8,3
16415,fun. Featuring Janelle Monae,We Are Young,2012,"Now, I know that I'm not all that you got",8,3
16416,fun. Featuring Janelle Monae,We Are Young,2012,"I guess that I, I just thought",8,3
16417,fun. Featuring Janelle Monae,We Are Young,2012,Maybe we could find new ways to fall apart,8,3
16418,fun. Featuring Janelle Monae,We Are Young,2012,But our friends are back,8,3
16419,fun. Featuring Janelle Monae,We Are Young,2012,So let's raise a toast,8,3
16420,fun. Featuring Janelle Monae,We Are Young,2012,'Cause I found someone to carry me home,8,3
16421,fun. Featuring Janelle Monae,We Are Young,2012,"Tonight, we are young",8,3
16422,fun. Featuring Janelle Monae,We Are Young,2012,So let's set the world on fire,8,3
